ID;Code;Nom;Coordinates;Description;Zone ID;URL;Location Type;Parent Station ID;Timezone;Wheelchair Boarding
psau01;THA021B;Place des Saules;49.2573,-0.452721;;;;0;ARCOM@THA021;;0
lmare01;lmare01;Le Mareschet;49.182003,-0.489375;;;;0;ARCOM@SMA023;;0
pova02;;Poppa de Valois;49.19866,-0.338846;;;;0;COM_pova02;;0
ebor01;BLO002A;L'Orgueilleuse Eglise;49.2097,-0.509902;;;;0;COM_ebor02;;0
gruc02;;Saint-Norbert;49.18921,-0.405797;;;;0;COM_gruc01;;0
nelma;;Collège Mandela;49.20138,-0.34442;;;;0;COM_nelma;;0
plvi02;;Place Villers;49.178837,-0.378841;;;;0;COM_plvi01_1;;0
gdel02;;Grande Delle;49.20595,-0.342191;;;;0;COM_gdel02;;0
movi01;;Mondevillage;49.160427,-0.301193;;;;0;COM_movi01_1;;0
movi02;;Mondevillage;49.160583,-0.301738;;;;0;COM_movi01_1;;0
cam01;;Camus;49.191425,-0.408624;;;;0;COM_cam01_1;;0
acad02;;Acadiens;49.204617,-0.382714;;;;0;COM_acad02_1;;0
lebi11;;Lebisey;49.214283,-0.343768;;;;0;COM_ecol02;;0
cam02;;Camus;49.19153,-0.408581;;;;0;COM_cam01_1;;0
pova01;;Poppa de Valois;49.198654,-0.339018;;;;0;COM_pova02;;0
gyla02;;Gymnase Laporte;49.19688,-0.335577;;;;0;COM_gyla02;;0
mala01;C098A;Maladrerie;49.187187,-0.406907;;;;0;ARCOM@C098;;0
grpa01;;Grand Parc;49.202282,-0.337054;;;;0;COM_grpa01;;0
grpa02;;Grand Parc;49.202347,-0.336898;;;;0;COM_grpa01;;0
egbr01;BSO002A;Bretteville Église;49.166695,-0.412988;;;;0;COM_egbr02;;0
htha01;THA025B;Hauts de Thaon;49.255585,-0.456487;;;;0;COM_htha01;;0
lavi02;;Lavigerie;49.16177,-0.366038;;;;0;COM_lavi01_1;;0
plce02;;Place Centrale;49.154106,-0.329547;;;;0;COM_plce02_1;;0
broc01;;Brocéliande;49.17859,-0.4025;;;;0;COM_broc01;;0
abar01;;Abbaye;49.196884,-0.412942;;;;0;COM_abar01;;0
arma01;;Armand Marie;49.16435,-0.359014;;;;0;COM_arma01;;0
arma02;;Armand Marie;49.16424,-0.359124;;;;0;COM_arma01;;0
cari01;;Carrières;49.17089,-0.358633;;;;0;COM_cari01;;0
lebo01;;Le Bois;49.212017,-0.330614;;;;0;COM_lebo01;;0
pasp02;C091B;Parc des Sports;49.17393,-0.391334;;;;0;ARCOM@C091;;0
cste01;;Calvaire Saint-Etienne;49.183643,-0.390197;;;;0;COM_cste02;;0
egve01;;Venoix Eglise;49.17286,-0.394212;;;;0;COM_egve01_1;;0
lavi01;;Lavigerie;49.16151,-0.365486;;;;0;COM_lavi01_1;;0
tourn02;;Tournières;49.18545,-0.389441;;;;0;COM_tourn02;;0
csma01;csma01;Norrey Calvaire;49.201145,-0.512922;;;;0;ARCOM@SMA022;;0
borc01;BLO006A;L'Orgueilleuse Mairie;49.211533,-0.515671;;;;0;ARCOM@BLO006;;0
crva01;ROT021B;Croix Vautier;49.202324,-0.463928;;;;0;COM_crva01;;0
macl01;BLO021A;Mare aux Clercs;49.208664,-0.506702;;;;0;COM_macl01;;0
carpm02;carpm02;Carpiquet Mairie;49.183475,-0.44003;;;;0;COM_carpm01;;0
hech02;;Henry Chéron;49.171543,-0.398614;;;;0;COM_hech02;;0
eglo01;;Louvigny Eglise;49.158573,-0.38741;;;;0;COM_eglo01;;0
nica02;;Nice Caennais;49.17606,-0.384843;;;;0;COM_nica02_1;;0
loce02;;Louvigny Centre;49.156876,-0.392252;;;;0;COM_loce02_1;;0
nica01;;Nice Caennais;49.17631,-0.384034;;;;0;COM_nica02_1;;0
loce01;;Louvigny Centre;49.156605,-0.39215;;;;0;COM_loce02_1;;0
rdou01;rdou01;Route de Douvres;49.215904,-0.505373;;;;0;COM_rdou01;;0
egro01;ROT002B;Rots Eglise;49.211517,-0.474474;;;;0;ARCOM@ROT002;;0
pubb01;PUT004A;Putot Bourg;49.21138,-0.542408;;;;0;COM_pubb02;;0
p27j02;;Place du 27 Juin;49.18727,-0.445708;;;;0;COM_p27j01;;0
cibe02;;Cité Bellevue;49.187405,-0.412422;;;;0;COM_cibe02_1;;0
loco02;loco02;Long Cours;49.161106,-0.398043;;;;0;COM_loco12;;0
festy02;festy02;Festyland;49.186337,-0.430319;;;;0;COM_festy02_1;;0
loco01;loco01;Long Cours;49.161285,-0.398474;;;;0;COM_loco12;;0
ruch01;;Chardonnerets;49.156235,-0.394556;;;;0;COM_ruch02;;0
matm01;;Mathieu Mairie;49.252644,-0.373465;;;;0;COM_matm02;;0
garc02;garc02;Garcelles Bourg;49.09777,-0.289386;;;;0;COM_garc02;;0
hamf01;hamf01;Hameau du Four;49.135555,-0.27785;;;;0;ARCOM@SOL022;;0
ouco01;ouco01;Collège Monnet;49.280937,-0.255948;;;;0;COM_ouco01;;0
lorg01;;Lorguichon;49.092316,-0.310961;;;;0;COM_lorg02;;0
bore02;LFR021B;Le Bout Renard;49.263,-0.485252;;;;0;ARCOM@LFR021;;0
rpdo01;;Port de Plaisance;49.18055,-0.350675;;;;0;COM_rpdo01;;0
vafo02;;Foyer;49.195488,-0.345635;;;;0;COM_vafo02_1;;0
lpla12;lpla12;La Plaine;49.18512,-0.43518;;;;0;COM_lpla12;;0
cu11;cu11;Cité U Lebisey;49.19948,-0.355438;;;;0;ARCOM@C096;;0
lgrte02;;La Grotte;49.184345,-0.450675;;;;0;COM_lgrte01;;0
clhe02;;Clos Herbert;49.192078,-0.355068;;;;0;COM_clhe02_1;;0
lgrte01;;La Grotte;49.184406,-0.450829;;;;0;COM_lgrte01;;0
rcau02;;Route de Caumont;49.187325,-0.416752;;;;0;COM_rcau02;;0
un01;;Université;49.188877,-0.364;;;;0;COM_un01;;0
squa12;;Square;49.184628,-0.446711;;;;0;COM_squa12;;0
isav02;isav02;Isaville;49.29486,-0.294206;;;;0;COM_isav02;;0
chr02;;CHR;49.189957,-0.344079;;;;0;COM_chr01;;0
jufe11;;Jean Effel;49.186405,-0.287632;;;;0;COM_jufe22;;0
vend12;;Vendeuvre;49.181957,-0.353821;;;;0;COM_vend12_1;;0
lpal12;;Les Palmiers;49.228603,-0.30887;;;;0;COM_lpal11_1;;0
vend11;;Vendeuvre;49.181774,-0.353107;;;;0;COM_vend12_1;;0
rdba02;;Barentins;49.18075,-0.27137;;;;0;COM_rdba01;;0
reth02;;Rethel;49.169765,-0.334313;;;;0;COM_reth01;;0
lese01;;Les Semeurs;49.193146,-0.268521;;;;0;COM_lese01;;0
jocu02;;Joliot Curie;49.230434,-0.30302;;;;0;COM_jocu01;;0
bel02;;Bellivet;49.1831,-0.360433;;;;0;COM_bel02_1;;0
rher11;;Rue d'Hérouville;49.193836,-0.346051;;;;0;COM_rher11;;0
macu01;;Cuverville Mairie;49.192356,-0.263479;;;;0;COM_macu02;;0
rher12;;Rue d'Hérouville;49.193806,-0.34557;;;;0;COM_rher11;;0
rdja02;;Rue des Jardins;49.17972,-0.266467;;;;0;COM_rdja02;;0
mabl02;;Blainville Mairie;49.228153,-0.300111;;;;0;COM_mabl01;;0
lese02;;Les Semeurs;49.19324,-0.268444;;;;0;COM_lese01;;0
psau02;THA021A;Place des Saules;49.257107,-0.452825;;;;0;ARCOM@THA021;;0
smae02;smae02;Saint-Manvieu Eglise;49.180664,-0.501434;;;;0;ARCOM@SMA002;;0
cbou03;cbou03;Cheux Bourg;49.167446,-0.525388;;;;0;COM_cbou01;;0
lema02;lema02;Le Marcelet;49.183105,-0.484151;;;;0;ARCOM@SMA024;;0
lema01;lema01;Le Marcelet;49.183205,-0.482583;;;;0;ARCOM@SMA024;;0
eggi02;;Giberville Eglise;49.183064,-0.289448;;;;0;COM_eggi02;;0
crgu01;;Croix Guérin;49.19078,-0.357053;;;;0;COM_crgu02;;0
madr02;;Madrid;49.14404,-0.346362;;;;0;COM_madr02_1;;0
memo02;;Mémorial;49.198597,-0.382805;;;;0;COM_memo02;;0
5con02;;5 Continents;49.202053,-0.38222;;;;0;COM_5con01_1;;0
bepa02;;Bernard Palissy;49.184315,-0.392442;;;;0;COM_bepa02;;0
mupl02;mupl02;Musique en Plaine;49.12534,-0.3078;;;;0;COM_mupl02;;0
univ31;;Université;49.188805,-0.363938;;;;0;COM_univ22;;0
mlk01;;Martin Luther King;49.134964,-0.288533;;;;0;COM_mlk01;;0
gall;;Venoix;49.18102,-0.401302;;;;0;COM_gall32_1;;0
rotb01;;Rots Bonny;49.20371,-0.475698;;;;0;COM_rotb02;;0
ladr11;;La Dronnière;49.13946,-0.337392;;;;0;COM_ladr11;;0
ladr12;;La Dronnière;49.13931,-0.336834;;;;0;COM_ladr11;;0
chbo01;;Chemin aux Boeufs;49.16088,-0.349444;;;;0;COM_chbo;;0
heke01;;Hélène Keller;49.185516,-0.33989;;;;0;COM_heke01_1;;0
heke02;;Hélène Keller;49.18552,-0.339261;;;;0;COM_heke01_1;;0
albe22;;Albert 1er;49.17006,-0.34773;;;;0;COM_albe22;;0
rvi01;;Accueil Renault Trucks;49.212124,-0.300021;;;;0;COM_rvi01;;0
rt2;rt2;Poste A;49.20685,-0.307762;;;;0;StopArea:CAE3097;;0
C021B;C021B;Hippodrome;49.178097,-0.363126;;;;0;ARCOM@C021;;0
rorn11;;Gare - Rives de l'Orne;49.178516,-0.350873;;;;0;COM_rorn12;;0
qulo01;;Quai de la Londe;49.18335,-0.353912;;;;0;COM_qulo02;;0
bourgu01;;Bourgogne;49.19438,-0.400355;;;;0;COM_bourgu01_1;;0
obsu21;;Object'Ifs Sud;49.13904,-0.330791;;;;0;COM_obsu22_1;;0
flor11;;Les Florals;49.19314,-0.375783;;;;0;COM_flor11;;0
cth22;C022B;Théâtre Quai 5;49.17938,-0.362919;;;;0;ARCOM@C022;;0
avia02;C075B;Aviation;49.16431,-0.349776;;;;0;COM_avia01;;0
C029A;C029A;Lycée Malherbe;49.17595,-0.371003;;;;0;COM_lyma11;;0
deca02;;Decaen;49.168476,-0.34692;;;;0;COM_deca01;;0
sene01;ROT022A;Senestre;49.20067,-0.46304;;;;0;COM_sene01;;0
sene02;ROT022B;Senestre;49.200523,-0.463083;;;;0;COM_sene01;;0
msol02;msol02;Soliers Mairie;49.135223,-0.295216;;;;0;COM_msol02;;0
cipa02;;Cimetière Parc;49.19631,-0.404855;;;;0;COM_cipa01;;0
stje01;;Saint-Jean Eudes;49.188656,-0.336572;;;;0;COM_stje01;;0
stje02;;Saint-Jean Eudes;49.189034,-0.33677;;;;0;COM_stje01;;0
thfr02;;Thibout de la Fresnaye;49.18613,-0.379602;;;;0;COM_thfr01_1;;0
epin01;;Epinette;49.143173,-0.354156;;;;0;COM_epin01;;0
anjo02;;Anjou;49.14149,-0.355392;;;;0;COM_anjo01_1;;0
cham02;;Champagne;49.195057,-0.389222;;;;0;COM_cham02;;0
mart01;GIB021A;Martray;49.172455,-0.28279;;;;0;COM_mart02;;0
vefo02;;Fouquet;49.18522,-0.344473;;;;0;COM_vefo02_1;;0
sabo02;SAN021B;Sannerville Bourg;49.178036,-0.219654;;;;0;COM_sabo01;;0
poin32;poin32;Poincaré;49.165348,-0.342682;;;;0;ARCOM@C018;;0
ebor02;BLO002B;L'Orgueilleuse Eglise;49.20978,-0.509947;;;;0;COM_ebor02;;0
repa12;;Résidence du Parc;49.179157,-0.317688;;;;0;COM_repa11;;0
repa11;;Résidence du Parc;49.18002,-0.316965;;;;0;COM_repa11;;0
rdca11;;Rue des Carrières;49.182693,-0.27303;;;;0;COM_rdca11;;0
monc02;;Montcalm;49.198086,-0.342926;;;;0;COM_monc01_1;;0
mape02;;Maison du Peuple;49.177124,-0.329483;;;;0;COM_mape02;;0
ccgi01;;Civisme;49.182632,-0.274918;;;;0;COM_ccgi02;;0
ccgi02;;Civisme;49.18256,-0.274658;;;;0;COM_ccgi02;;0
clne01;DEM020A;ZA du Clos Neuf;49.173244,-0.267131;;;;0;COM_clne01;;0
cham01;;Champagne;49.194973,-0.389352;;;;0;COM_cham02;;0
rher01;;La Hache;49.193516,-0.343173;;;;0;COM_rher02;;0
cimne02;;Cimetière Nord-Est;49.191067,-0.340893;;;;0;COM_cimne02_1;;0
bess22;BLO020B;Bessin;49.213417,-0.521511;;;;0;ARCOM@BLO020;;0
bess01;BLO020A;Bessin;49.213257,-0.522189;;;;0;ARCOM@BLO020;;0
rotbo02;ROT004B;Rots Bourg;49.19993,-0.47787;;;;0;COM_rotbo01;;0
degm04;;Grandes Murailles;49.184673,-0.270343;;;;0;COM_degm03;;0
mamo02;;Mondeville Mairie;49.176678,-0.320926;;;;0;COM_mamo02;;0
pdra01;;Parc des Drapeaux;49.198193,-0.455528;;;;0;COM_pdra02_1;;0
poca01;;Pont de Calix;49.18597,-0.335209;;;;0;COM_poca02_1;;0
ruce01;;Plateau;49.18189,-0.308636;;;;0;COM_ruce01;;0
bdva02;;Vanier;49.195816,-0.343634;;;;0;COM_geva01;;0
leti01;let01;Les Tilleuls;49.12788,-0.316951;;;;0;COM_leti02;;0
ptsn01;;Pont SNCF;49.17654,-0.331945;;;;0;COM_ptsn02;;0
ger02;;Gernez;49.19406,-0.383749;;;;0;COM_ger01;;0
ptsn02;;Pont SNCF;49.176384,-0.332167;;;;0;COM_ptsn02;;0
gyhu01;;Gymnase Humbert;49.208076,-0.33501;;;;0;COM_gyhu02_1;;0
lac02;;Lac;49.219822,-0.347732;;;;0;COM_lac01_1;;0
colco02;;Le Coutour;49.19351,-0.379653;;;;0;COM_colco01;;0
colco01;;Le Coutour;49.193443,-0.379742;;;;0;COM_colco01;;0
pich02;;Chemin Vert Piscine;49.194695,-0.38652;;;;0;COM_pich02_1;;0
pich01;;Chemin Vert Piscine;49.19414,-0.385919;;;;0;COM_pich02_1;;0
istp02;;Institution Saint-Pierre;49.18302,-0.383242;;;;0;COM_istp01_1;;0
cycr01;cycr01;Cygne de Croix;49.17131,-0.353864;;;;0;COM_cycr01;;0
stmf02;;Mendès France;49.14777,-0.345651;;;;0;COM_stmf02;;0
bico02;;Bicoquet;49.183086,-0.379441;;;;0;COM_bico02;;0
libe11;;Libérateurs;49.138714,-0.345093;;;;0;COM_libec02_4;;0
libe12;;Libérateurs;49.13841,-0.345337;;;;0;COM_libec02_4;;0
modi61;;Modigliani;49.15404,-0.345528;;;;0;COM_modi62;;0
auve01;;Auvergne;49.13744,-0.355736;;;;0;COM_auve02;;0
plan02;;Planitre;49.18694,-0.402152;;;;0;COM_plan02;;0
plan01;;Planitre;49.186825,-0.402132;;;;0;COM_plan02;;0
deto02;;Detolle;49.18323,-0.385074;;;;0;COM_deto02_1;;0
juve02;;Jules Verne;49.15668,-0.347221;;;;0;COM_juve01;;0
lyro01;;Lycée Rostand;49.161633,-0.351753;;;;0;COM_lyro01;;0
lbij12;;Bijude Commerces;49.22927,-0.372097;;;;0;COM_lbij12;;0
6acres01;;6 Acres;49.226715,-0.371832;;;;0;COM_6acres;;0
lava01;BLA021B;Langevin Wallon;49.227673,-0.306839;;;;0;COM_lava02;;0
niep02;niep02;Niepce;49.15472,-0.300269;;;;0;COM_niep02;;0
osty01;STA025B;Ostiguy;49.12892,-0.377199;;;;0;COM_osty01;;0
osty02;STA025A;Ostiguy;49.128963,-0.377011;;;;0;COM_osty01;;0
pers02;;Perspectives;49.1957,-0.348749;;;;0;COM_pers01_1;;0
clep11;;Clos de l'Epine;49.23369,-0.38884;;;;0;COM_clep12;;0
clda02;;Clos de l'Avonde;49.227394,-0.385184;;;;0;COM_clda01;;0
maca22;;Cambes Mairie;49.2326,-0.385962;;;;0;COM_maca21_1;;0
cu12;cu12;Cité U Lebisey;49.20021,-0.353518;;;;0;ARCOM@C096;;0
cave01;;Cavelier;49.197918,-0.350991;;;;0;COM_cave02_1;;0
ceau01;FLU020A;Fleury Château d'Eau;49.152863,-0.370563;;;;0;ARCOM@FLU020;;0
rtha01;;Route d'Harcourt;49.15674,-0.369005;;;;0;COM_rtha01_1;;0
lava02;;Langevin Wallon;49.227512,-0.306579;;;;0;COM_lava02;;0
burla01;burla01;Bures Lavoir;49.203712,-0.177061;;;;0;StopArea3836;;0
saver01;saver01;Salle Verte;49.20191,-0.1963;;;;0;StopAreaCAE3834;;0
luxe02;STA022A;Luxembourg;49.120964,-0.378304;;;;0;COM_luxe01;;0
inle01;;Institut Lemonnier;49.193604,-0.349722;;;;0;COM_inle01;;0
tl.2;;Tour Leroy;49.184208,-0.358402;;;;0;COM_tl.1;;0
gira02;;Girafe;49.206802,-0.367779;;;;0;COM_gira01;;0
coty01;;Coty;49.191277,-0.39697;;;;0;COM_coty22_1;;0
aven02;VER032B;Avenir;49.15228,-0.472077;;;;0;COM_aven02;;0
maeg03;maeg03;Mathieu Eglise;49.254314,-0.369069;;;;0;COM_maeg03;;0
maiz01;maiz01;Le Maizeret;49.189808,-0.20682;;;;0;StopAreaCAE3840;;0
mats02;mats02;Sureaux;49.25115,-0.365357;;;;0;COM_mats11;;0
sqrd02;;Rhin-Danube;49.188137,-0.382295;;;;0;COM_sqrd02;;0
char02;;Molière;49.19243,-0.394089;;;;0;COM_char02;;0
stth02;;Sainte-Thérèse;49.170406,-0.338914;;;;0;COM_stth02_1;;0
poas01;poas01;Collège Monod;49.205956,-0.378395;;;;0;COM_poas02;;0
stur01;stur01;Lycée Sainte-Ursule;49.201057,-0.380691;;;;0;COM_stur02;;0
bear01;;Beauregard;49.213413,-0.317479;;;;0;COM_bear01;;0
etri02;;Etrier;49.193253,-0.369488;;;;0;COM_etri01_1;;0
lond01;;Le Londel;49.238472,-0.363024;;;;0;COM_lond01;;0
5con01;;5 Continents;49.202183,-0.382232;;;;0;COM_5con01_1;;0
maju01;maju01;Maréchal Juin;49.210423,-0.366623;;;;0;ARCOM@C099;;0
cisg02;;St Gabriel;49.187847,-0.378838;;;;0;COM_cisg01_1;;0
maco21;;Colombelles Mairie;49.203117,-0.297602;;;;0;COM_maco22;;0
emzo02;;Emile Zola;49.232582,-0.302682;;;;0;COM_emzo02_1;;0
delu11;delu11;Demi-Lune;49.17426,-0.339833;;;;0;ARCOM@C035;;0
cisg01;;St Gabriel;49.187782,-0.378546;;;;0;COM_cisg01_1;;0
nico01;;Nicolas Copernic;49.16422,-0.325918;;;;0;COM_nico02;;0
masj01;;Manoir Saint-Jean;49.256058,-0.371156;;;;0;COM_masj01;;0
feui11;;Feuillantines;49.225994,-0.309522;;;;0;COM_feui11;;0
vime02;;Métiers;49.20536,-0.375788;;;;0;COM_vime02_1;;0
vime01;;Métiers;49.205154,-0.375995;;;;0;COM_vime02_1;;0
rtca02;;Route de Cabourg;49.179855,-0.321301;;;;0;COM_rtca01;;0
lepo02;VER028B;Les Pommiers;49.15825,-0.442094;;;;0;COM_lepo01;;0
stoc02;;Stockholm;49.18892,-0.38972;;;;0;COM_stoc01;;0
stoc01;;Stockholm;49.18834,-0.389292;;;;0;COM_stoc01;;0
bama01;BSO022A;Bas Manoir;49.16175,-0.429558;;;;0;ARCOM@BSO022;;0
chfo01;;Chemin Foulon;49.133507,-0.500774;;;;0;COM_chfo01_1;;0
chfo02;;Chemin Foulon;49.13296,-0.501938;;;;0;COM_chfo01_1;;0
rbas02;;Rue Basse;49.18539,-0.353024;;;;0;COM_rbas01_1;;0
cabr02;;Cambridge;49.217342,-0.354349;;;;0;COM_cabr02;;0
hafo02;VER027B;Hameau Foulon;49.152485,-0.462179;;;;0;ARCOM@VER027;;0
pdlm02;pdlm02;Portes de la Mer;49.20486,-0.321329;;;;0;COM_pdlm31;;0
LFR004B;LFR004B;Le Fresne Bourg;49.25155,-0.483767;;;;0;COM_frebo01;;0
pdlm01;pdlm01;Portes de la Mer;49.204304,-0.320453;;;;0;COM_pdlm31;;0
ceco02;BSO020B;Bretagne;49.164524,-0.420377;;;;0;COM_ceco02;;0
veor02;;Orme;49.18545,-0.347212;;;;0;COM_veor01_1;;0
lach02;;La Chouette;49.201256,-0.322889;;;;0;COM_lach01;;0
jean02;;Jean XXIII;49.194702,-0.326795;;;;0;COM_jean01;;0
stni02;;Saint-Nicolas;49.184006,-0.375692;;;;0;COM_stni01;;0
podo01;C062A;Poilus d'Orient;49.18512,-0.383018;;;;0;COM_podo02;;0
robo01;;Robert Bosch;49.16651,-0.313928;;;;0;COM_robo02;;0
bout02;C108B;Boutrois;49.167545,-0.351584;;;;0;COM_bout02;;0
lope01;lope01;Loup Pendu;49.15521,-0.452234;;;;0;COM_lope01;;0
fond01;;La Fonderie BBC;49.21065,-0.337371;;;;0;COM_fond01;;0
ropo01;VER026A;Rond Point;49.149895,-0.470792;;;;0;ARCOM@VER026;;0
bout01;C108A;Boutrois;49.1686,-0.352027;;;;0;COM_bout02;;0
VIB022A;VIB022A;Route d'Anisy;49.242928,-0.405969;;;;0;ARCOM@VIB022;;0
ruau02;;Rue d'Auge;49.174755,-0.343234;;;;0;COM_ruau02;;0
VIB022B;VIB022B;Route d'Anisy;49.2425,-0.405883;;;;0;ARCOM@VIB022;;0
leme02;;Le Méridien;49.19102,-0.391951;;;;0;COM_leme02_1;;0
leme01;;Le Méridien;49.190815,-0.392104;;;;0;COM_leme02_1;;0
3dib01;;3ème DIB;49.21668,-0.340641;;;;0;COM_3dib01;;0
ablu02;;Abbé Lucas;49.196358,-0.32636;;;;0;COM_ablu02;;0
lac01;;Lac;49.22,-0.348491;;;;0;COM_lac01_1;;0
C009A;C009A;Gare Routière;49.17658,-0.346324;;;;0;ARCOM@C009;;0
mifa02;;Michel Farre;49.185883,-0.303055;;;;0;COM_mifa01;;0
ecco22;;Colombelles Ecole;49.20338,-0.302998;;;;0;COM_ecco22_1;;0
l3va01;;Les 3 Vallées;49.204792,-0.29227;;;;0;COM_l3va01;;0
pepi02;;Pépinières;49.240734,-0.403785;;;;0;COM_pepi02;;0
stceg01;;Saint-Contest Eglise;49.214153,-0.402181;;;;0;COM_stceg01;;0
l2eg11;;Les 2 Eglises;49.18418,-0.305697;;;;0;COM_l2eg02;;0
chuo01;C074B;Mont Coco;49.20628,-0.361428;;;;0;COM_chuo02;;0
cana02;;Canal;49.199642,-0.323904;;;;0;COM_cana02_1;;0
cana01;;Canal;49.199677,-0.32403;;;;0;COM_cana02_1;;0
av01;;Aviation;49.16316,-0.349793;;;;0;COM_av02_4;;0
cour02;;Courseulles;49.192005,-0.369843;;;;0;COM_cour02_1;;0
rf02;;Rostand Fresnel;49.162064,-0.35415;;;;0;COM_rf01;;0
epron02;;Epron Mairie;49.22337,-0.371136;;;;0;COM_epron;;0
clsm02;;Clos Saint-Marc;49.211376,-0.373146;;;;0;COM_clsm01_1;;0
rega01;;Egalité;49.207523,-0.295628;;;;0;COM_rega01;;0
casp02;casp02;Calvaire Saint-Pierre;49.198956,-0.364054;;;;0;COM_casp41;;0
paca01;;Pays de Caen;49.196655,-0.29905;;;;0;COM_paca01;;0
coqu12;;Coquelicots;49.218758,-0.367318;;;;0;COM_coqu02_1;;0
epro02;epro02;Germes de Blé;49.221836,-0.368052;;;;0;COM_epro02;;0
ch01;;CHU;49.204395,-0.359532;;;;0;COM_ch01;;0
zavil;;ZA au Village;49.22741,-0.368203;;;;0;COM_zavil;;0
rmal01;;Rue de Malon;49.209526,-0.377488;;;;0;COM_rmal02;;0
caef12;;Campus Efficience;49.18838,-0.309079;;;;0;COM_caef12;;0
ci01;;CITIS;49.211365,-0.356508;;;;0;COM_ci01;;0
copl02;copl02;Colleville Plage;49.291412,-0.283104;;;;0;COM_copl02;;0
becq02;becq02;Becquet;49.27896,-0.298444;;;;0;COM_becq02;;0
baud01;;Baudry;49.285496,-0.317793;;;;0;COM_baud02;;0
orgo02;;Orée du Golf;49.221733,-0.366435;;;;0;COM_orgo02_1;;0
cacc02;;Campus 2 C. Commercial;49.209713,-0.367253;;;;0;COM_cacc02_2;;0
emmo01;;Emile Mougins;49.206203,-0.293514;;;;0;COM_emmo02;;0
ifbr02;ifbr02;Ifs Bras;49.135178,-0.321763;;;;0;COM_ifbr;;0
maco22;;Colombelles Mairie;49.203217,-0.296851;;;;0;COM_maco22;;0
maco11;;Colombelles Mairie;49.204178,-0.295992;;;;0;COM_maco22;;0
bctre02;bctre02;Bourguébus Centre;49.12179,-0.298377;;;;0;ARCOM@BOU006;;0
cocv01;cocv01;Collevillette;49.286205,-0.287929;;;;0;COM_cocv02;;0
cpam02;cpam02;CPAM;49.21003,-0.369866;;;;0;COM_cpam01;;0
cdn02;;Côte de Nacre;49.210968,-0.362264;;;;0;COM_cdn01_1;;0
pomp01;;Pompidou;49.181175,-0.398775;;;;0;COM_pomp02;;0
cb01;;Campus 4;49.208965,-0.358935;;;;0;COM_cb01_1;;0
deba11;;Débarquement;49.20286,-0.392568;;;;0;COM_deba11;;0
efs12;;EFS;49.206276,-0.359303;;;;0;COM_efs12;;0
l2eg02;;Les 2 Eglises;49.182186,-0.304425;;;;0;COM_l2eg02;;0
egbe02;egbe02;Bénouville Eglise;49.246414,-0.276514;;;;0;ARCOM@BEN002;;0
catt01;;Cattehoulte;49.164825,-0.332739;;;;0;COM_catt02_1;;0
grpl02;;Grande Rue;49.18071,-0.306662;;;;0;COM_grpl01;;0
grpl01;;Grande Rue;49.180546,-0.307215;;;;0;COM_grpl01;;0
cisu02;;Cités Suédoises;49.20766,-0.297466;;;;0;COM_cisu01;;0
hmcr02;;Croix Rose;49.28141,-0.316839;;;;0;COM_hmcr01;;0
bl01;;Leroy;49.173367,-0.344511;;;;0;COM_bl01;;0
co02;;Copernic;49.19842,-0.359302;;;;0;COM_co02;;0
gs01;;Gare SNCF;49.175877,-0.348372;;;;0;COM_gs01;;0
stpi02;;Saint-Pierre;49.183723,-0.360082;;;;0;COM_stpi02_1;;0
cim02;;Café des Images;49.20238,-0.332139;;;;0;COM_cim01;;0
mmou02;MOU003A;Mouen Mairie;49.145832,-0.485287;;;;0;COM_mmou01;;0
crre02;;Creux au Renard;49.17011,-0.402964;;;;0;COM_crre01;;0
wood01;;Woodbury;49.16921,-0.422003;;;;0;COM_wood02;;0
masa01;masa01;Saint-Aubin Mairie;49.260605,-0.286732;;;;0;COM_masa01;;0
zavb01;;ZAC Vallée Barrey;49.17008,-0.30894;;;;0;COM_zavb01;;0
lmbl02;lmbl02;Bas Lion;49.302258,-0.318821;;;;0;COM_lmbl02;;0
hmjr01;;Jardins Romains;49.28331,-0.322254;;;;0;COM_jaro01;;0
rbui01;;Buisson;49.16924,-0.416088;;;;0;COM_rbui02;;0
qu04;;Château Quatrans;49.185253,-0.363809;;;;0;COM_qu04;;0
qu01;;Château Quatrans;49.185135,-0.363338;;;;0;COM_qu04;;0
qu02;;Château Quatrans;49.185253,-0.363495;;;;0;COM_qu04;;0
cove02;;Collège Prévert;49.156437,-0.456021;;;;0;COM_cove02;;0
wood12;;Woodbury;49.16949,-0.422129;;;;0;COM_wood02;;0
lmar02;;Les Marronniers;49.14794,-0.424374;;;;0;COM_lmar01;;0
mabr02;;Bretteville Mairie;49.165802,-0.418049;;;;0;COM_mabr02;;0
rocr01;rocr01;Le Rocreuil;49.156303,-0.434038;;;;0;COM_rocr01;;0
sc01;;Saint-Clair;49.203568,-0.329305;;;;0;COM_sc01;;0
vl01;;Lux-Lépine;49.171062,-0.34217;;;;0;COM_vl01;;0
bras01;FLU021A;Brasserie;49.15883,-0.368125;;;;0;COM_bras02_1;;0
tere02;tere02;Terrasses;49.168697,-0.407229;;;;0;ARCOM@BSO021;;0
chal01;;Charlemagne;49.1733,-0.399681;;;;0;COM_chal02_1;;0
jevi02;jevi02;Jean Vilar;49.149643,-0.349661;;;;0;COM_jevi02_3;;0
lopa02;;Louis Pasteur;49.143074,-0.379098;;;;0;COM_lopa02;;0
